perSquarePrice,square,orientation,houseUrl,floor,houseType,xiaoqu,totalPrice,buildInfo,houseArea
62061,88.46平,朝南,http://sh.lianjia.com/ershoufang/sh4433349.html,高区/6层,2室1厅,靖宇东路85弄,549万,1995年建,杨浦黄兴公园
69179,49.87平,朝南北,http://sh.lianjia.com/ershoufang/sh4416066.html,高区/6层,2室1厅,辽源一村,345万,1983年建,杨浦鞍山
40115,103.45平,朝南北,http://sh.lianjia.com/ershoufang/sh4381530.html,低区/27层,2室2厅,绿庭尚城,415万,2008年建,松江九亭
49415,105.23平,朝南北,http://sh.lianjia.com/ershoufang/sh4372493.html,高区/6层,3室1厅,玉峰花园,520万,1995年建,闸北阳城
90676,43.01平,朝南北,http://sh.lianjia.com/ershoufang/sh4365760.html,低区/5层,2室0厅,邮电新村,390万,1953年建,虹口曲阳
96882,113.54平,朝南,http://sh.lianjia.com/ershoufang/sh4241460.html,低区/24层,2室2厅,太阳都市花园,1100万,1999年建,黄浦豫园
52570,43.37平,朝南,http://sh.lianjia.com/ershoufang/sh4239846.html,高区/7层,1室1厅,宜川六村,228万,1985年建,普陀甘泉宜川
54605,54.94平,朝南北,http://sh.lianjia.com/ershoufang/sh4488740.html,中区/5层,2室1厅,德州二村,300万,1987年建,浦东世博
63107,68.93平,朝东南,http://sh.lianjia.com/ershoufang/sh4564102.html,高区/24层,2室1厅,双阳路50弄,435万,1996年建,杨浦周家嘴路
46014,77.15平,朝南北,http://sh.lianjia.com/ershoufang/sh4549064.html,高区/6层,2室1厅,万馨佳园,355万,2005年建,浦东川沙
47230,107.98平,朝南北,http://sh.lianjia.com/ershoufang/sh4539896.html,高区/14层,3室2厅,浦江世博家园十三街坊,510万,2006年建,闵行浦江
60641,102.24平,朝南,http://sh.lianjia.com/ershoufang/sh4539127.html,中区/10层,2室2厅,住友宝莲,620万,2003年建,宝山淞宝
88207,64.62平,朝南,http://sh.lianjia.com/ershoufang/sh4523604.html,高区/26层,1室2厅,申峰大厦,570万,,徐汇徐家汇
54829,71.13平,朝南北,http://sh.lianjia.com/ershoufang/sh4522321.html,低区/6层,2室1厅,民京路838弄,390万,1996年建,杨浦中原
84074,184.36平,朝南北,http://sh.lianjia.com/ershoufang/sh4103358.html,低区/25层,4室2厅,士林华苑,1550万,2007年建,黄浦豫园
74949,39.36平,朝南,http://sh.lianjia.com/ershoufang/sh4612748.html,中区/6层,1室1厅,东体小区,295万,1982年建,虹口曲阳
48002,129.16平,朝南,http://sh.lianjia.com/ershoufang/sh4609718.html,中区/6层,3室2厅,当代高邸,620万,2003年建,宝山上大
65643,54.08平,朝南,http://sh.lianjia.com/ershoufang/sh4599637.html,中区/6层,2室1厅,金恒小区,355万,1995年建,浦东北蔡
84605,108.74平,朝南北,http://sh.lianjia.com/ershoufang/sh4593519.html,低区/18层,2室2厅,海上硕和城,920万,2008年建,杨浦黄兴公园
70103,97.0平,朝东南,http://sh.lianjia.com/ershoufang/sh4590307.html,低区/7层,3室2厅,政通路118弄,680万,1997年建,杨浦五角场
79677,114.21平,朝南北,http://sh.lianjia.com/ershoufang/sh4590246.html,低区/34层,3室2厅,绿地世纪城（二期）,910万,2003年建,普陀武宁
79649,55.87平,朝南,http://sh.lianjia.com/ershoufang/sh4590147.html,中区/6层,2室1厅,康健路120弄,445万,1987年建,徐汇康健
58279,35.69平,朝南,http://sh.lianjia.com/ershoufang/sh4589916.html,高区/5层,2室1厅,控江二村107弄小区,208万,1996年建,杨浦黄兴公园
72829,33.64平,朝南,http://sh.lianjia.com/ershoufang/sh4585859.html,高区/6层,1室1厅,谢家宅小区,245万,1987年建,浦东陆家嘴
50414,59.11平,朝南,http://sh.lianjia.com/ershoufang/sh4585308.html,低区/6层,2室2厅,环镇北路500弄,298万,1995年建,宝山大场镇
58666,48.58平,朝南,http://sh.lianjia.com/ershoufang/sh4581672.html,高区/6层,2室0厅,济阳三村,285万,1993年建,浦东世博
63072,75.31平,,http://sh.lianjia.com/ershoufang/sh4578218.html,高区/24层,2室1厅,威宁大楼,475万,1992年建,长宁仙霞
64355,38.07平,朝南,http://sh.lianjia.com/ershoufang/sh4575469.html,中区/6层,1室0厅,思浦小区,245万,1989年建,浦东三林
53043,57.5平,朝南,http://sh.lianjia.com/ershoufang/sh4571086.html,高区/6层,1室1厅,华高一村,305万,1994年建,浦东高行
70013,45.42平,朝南,http://sh.lianjia.com/ershoufang/sh4569424.html,中区/5层,1室1厅,长宁路1488弄3支弄,318万,1982年建,长宁中山公园
44663,42.54平,朝南,http://sh.lianjia.com/ershoufang/sh4568329.html,中区/5层,2室1厅,城南路305弄,190万,1978年建,浦东川沙
61588,52.77平,朝南北,http://sh.lianjia.com/ershoufang/sh4554039.html,低区/6层,2室0厅,新泾一村,325万,1984年建,长宁北新泾
68187,80.66平,朝南,http://sh.lianjia.com/ershoufang/sh4553798.html,中区/14层,3室0厅,漕溪大楼,550万,1975年建,徐汇徐家汇
58577,64.53平,朝南,http://sh.lianjia.com/ershoufang/sh4553009.html,高区/6层,2室1厅,南杨花园,378万,1996年建,浦东北蔡
54157,57.24平,朝南,http://sh.lianjia.com/ershoufang/sh4551003.html,高区/6层,2室1厅,梅陇二村,310万,1988年建,闵行梅陇
76300,150.72平,朝南,http://sh.lianjia.com/ershoufang/sh4548315.html,中区/15层,3室2厅,春之声公寓,1150万,2003年建,浦东塘桥
72857,70.0平,朝南,http://sh.lianjia.com/ershoufang/sh4547388.html,低区/24层,2室1厅,茅台雅苑,510万,1992年建,长宁仙霞
42538,74.05平,朝南,http://sh.lianjia.com/ershoufang/sh4547216.html,高区/6层,2室1厅,共富二村,315万,1996年建,宝山共富
81611,94.35平,朝南,http://sh.lianjia.com/ershoufang/sh4546866.html,中区/15层,2室2厅,汇元坊,770万,2002年建,杨浦黄兴公园
58910,88.27平,朝东西,http://sh.lianjia.com/ershoufang/sh4545751.html,高区/25层,2室2厅,临沂大楼,520万,1997年建,浦东南码头
47655,103.87平,朝南北,http://sh.lianjia.com/ershoufang/sh4545678.html,高区/6层,3室2厅,新明星花园,495万,1997年建,闵行航华
45308,114.77平,,http://sh.lianjia.com/ershoufang/sh4542990.html,中区/7层,2室2厅,曙光苑,520万,2001年建,浦东川沙
102655,379.91平,朝南,http://sh.lianjia.com/ershoufang/sh4542525.html,低区/6层,7室3厅,淮海中路1412弄,3900万,,徐汇衡山路
90379,84.09平,朝南,http://sh.lianjia.com/ershoufang/sh4536808.html,低区/6层,4室2厅,金地湾流域（公寓）,760万,2009年建,浦东三林
74021,28.37平,朝南,http://sh.lianjia.com/ershoufang/sh4517988.html,高区/6层,1室0厅,西南小区,210万,1980年建,虹口曲阳
68108,99.84平,朝南,http://sh.lianjia.com/ershoufang/sh4517612.html,高区/6层,3室1厅,荣丰花园,680万,1995年建,杨浦东外滩
77593,36.73平,朝东,http://sh.lianjia.com/ershoufang/sh4516079.html,中区/7层,1室0厅,蒙自新村,285万,1989年建,黄浦五里桥
71700,112.97平,朝南北,http://sh.lianjia.com/ershoufang/sh4513743.html,中区/11层,3室2厅,虹田苑,810万,2005年建,闵行金虹桥
74513,39.59平,朝南,http://sh.lianjia.com/ershoufang/sh4510358.html,高区/6层,1室1厅,龙吴路13弄,295万,1988年建,徐汇万体馆
81981,56.11平,朝东,http://sh.lianjia.com/ershoufang/sh4506561.html,中区/6层,2室0厅,重庆北路211号,460万,1991年建,黄浦人民广场
59831,122.01平,朝南北,http://sh.lianjia.com/ershoufang/sh4505980.html,高区/17层,2室2厅,中祥哥德堡,730万,2004年建,闵行莘庄
51993,104.82平,,http://sh.lianjia.com/ershoufang/sh4504658.html,低区/14层,2室2厅,沁春园三村,545万,2005年建,闵行莘庄
67679,132.98平,朝南,http://sh.lianjia.com/ershoufang/sh4504407.html,中区/13层,3室2厅,一品漫城（一期）（公寓）,900万,2008年建,闵行浦江
92552,183.68平,朝南北,http://sh.lianjia.com/ershoufang/sh4503808.html,中区/29层,4室2厅,光明城市,1700万,2003年建,普陀长寿路
54338,57.05平,朝南,http://sh.lianjia.com/ershoufang/sh4499263.html,高区/6层,1室1厅,金都花好悦园,310万,2000年建,闵行颛桥
70204,48.43平,朝南,http://sh.lianjia.com/ershoufang/sh4499233.html,低区/6层,2室0厅,龙山新村,340万,1953年建,徐汇万体馆
69987,48.58平,朝南,http://sh.lianjia.com/ershoufang/sh4499232.html,低区/6层,2室0厅,龙山新村,340万,1953年建,徐汇万体馆
76891,122.25平,朝南,http://sh.lianjia.com/ershoufang/sh4498976.html,中区/34层,3室2厅,中远两湾城,940万,2005年建,普陀中远两湾城
63005,45.71平,朝南,http://sh.lianjia.com/ershoufang/sh4596667.html,低区/6层,2室0厅,化工二三村,288万,1988年建,徐汇华东理工
79731,41.64平,朝南北,http://sh.lianjia.com/ershoufang/sh4596278.html,高区/7层,2室0厅,公交新村,332万,1994年建,杨浦鞍山
86259,66.08平,朝南,http://sh.lianjia.com/ershoufang/sh4594885.html,高区/18层,1室2厅,锦灏佳园,570万,2002年建,闸北闸北公园
63139,29.3平,朝北,http://sh.lianjia.com/ershoufang/sh4590979.html,高区/4层,1室0厅,长白三村,185万,1993年建,杨浦黄兴公园
75448,56.33平,朝西南,http://sh.lianjia.com/ershoufang/sh4589445.html,低区/6层,2室1厅,蒙自路601弄,425万,1986年建,黄浦五里桥
67750,29.52平,朝南,http://sh.lianjia.com/ershoufang/sh4586386.html,低区/6层,1室0厅,日晖六村,200万,1995年建,徐汇斜土路
77917,56.47平,朝南,http://sh.lianjia.com/ershoufang/sh4585885.html,中区/5层,2室1厅,江南二村,440万,1984年建,徐汇斜土路
70417,60.78平,朝南,http://sh.lianjia.com/ershoufang/sh4584324.html,高区/6层,2室0厅,东体小区,428万,1982年建,虹口曲阳
64323,43.53平,朝南,http://sh.lianjia.com/ershoufang/sh4584253.html,中区/7层,2室0厅,曹杨九村,280万,1977年建,普陀曹杨
57339,91.56平,朝南北,http://sh.lianjia.com/ershoufang/sh4581131.html,高区/7层,2室2厅,大上海国际花园（八区）,525万,1994年建,闵行静安新城
51325,41.5平,朝南,http://sh.lianjia.com/ershoufang/sh4580625.html,高区/6层,1室1厅,开鲁四村,213万,1989年建,杨浦中原
35251,54.75平,朝南北,http://sh.lianjia.com/ershoufang/sh4575270.html,高区/6层,2室1厅,凤庆小区,193万,1988年建,闵行老闵行
35938,87.65平,朝南,http://sh.lianjia.com/ershoufang/sh4571166.html,中区/25层,2室2厅,新城悠活城,315万,2011年建,嘉定菊园新区
51020,65.66平,朝南北,http://sh.lianjia.com/ershoufang/sh4568644.html,低区/6层,2室1厅,平阳三村,335万,1995年建,闵行古美
60341,114.35平,朝南,http://sh.lianjia.com/ershoufang/sh4565916.html,中区/6层,3室2厅,盛源公寓,690万,2003年建,浦东三林
57351,76.72平,朝南,http://sh.lianjia.com/ershoufang/sh4562708.html,高区/6层,2室1厅,西郊公寓龙柏一村北区,440万,1999年建,闵行龙柏
51717,145.02平,朝南,http://sh.lianjia.com/ershoufang/sh4549692.html,高区/12层,3室2厅,新梅广场,750万,2000年建,闵行古美
44444,42.75平,朝南,http://sh.lianjia.com/ershoufang/sh4549624.html,高区/6层,1室1厅,桃浦五村杜鹃苑,190万,1994年建,普陀桃浦
65407,108.55平,朝南北,http://sh.lianjia.com/ershoufang/sh4547576.html,低区/27层,2室1厅,越秀苑,710万,2000年建,闸北不夜城
76190,105.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4547104.html,中区/11层,2室2厅,碧云新天地（一期）,800万,2002年建,浦东金桥
84838,127.3平,朝南北,http://sh.lianjia.com/ershoufang/sh4410757.html,高区/33层,3室2厅,明珠家园（黄浦）,1080万,2004年建,黄浦蓬莱公园
92946,91.45平,朝南,http://sh.lianjia.com/ershoufang/sh4389536.html,中区/20层,2室2厅,合生时代锦苑（公寓）,850万,2015年建,浦东三林
65997,69.7平,朝东南,http://sh.lianjia.com/ershoufang/sh4275793.html,低区/7层,2室1厅,三宝花苑,460万,1993年建,闸北西藏北路
67845,82.54平,朝南,http://sh.lianjia.com/ershoufang/sh4226106.html,中区/24层,2室1厅,明园公寓,560万,1994年建,杨浦东外滩
79825,182.9平,朝南北,http://sh.lianjia.com/ershoufang/sh3880034.html,中区/7层,4室2厅,绿城上海御园,1460万,,浦东金桥
82343,47.97平,朝南北,http://sh.lianjia.com/ershoufang/sh1087361.html,高区/6层,2室1厅,保屯路50弄,395万,1978年建,黄浦蓬莱公园
102532,163.85平,朝南北,http://sh.lianjia.com/ershoufang/sh4691515.html,中区/30层,3室2厅,古北国际花园,1680万,2006年建,长宁古北
51014,82.33平,朝南北,http://sh.lianjia.com/ershoufang/sh4663479.html,高区/6层,3室1厅,龙柏二村,420万,1994年建,闵行龙柏
52981,40.58平,朝南,http://sh.lianjia.com/ershoufang/sh4608576.html,中区/6层,1室1厅,和新小区,215万,1999年建,闸北彭浦
83484,143.74平,朝南,http://sh.lianjia.com/ershoufang/sh4591567.html,低区/29层,3室2厅,瑞嘉苑,1200万,2004年建,虹口临平路
60214,44.84平,朝南北,http://sh.lianjia.com/ershoufang/sh4574022.html,高区/7层,2室1厅,由由六村,270万,1995年建,浦东北蔡
49471,53.97平,朝南北,http://sh.lianjia.com/ershoufang/sh4573737.html,中区/6层,2室1厅,宝林一村,267万,1992年建,宝山淞宝
58302,64.32平,朝南北,http://sh.lianjia.com/ershoufang/sh4573356.html,低区/6层,2室1厅,静安新城（四区）,375万,1998年建,闵行静安新城
62116,125.57平,朝南北,http://sh.lianjia.com/ershoufang/sh4573298.html,中区/18层,3室2厅,名嘉新苑,780万,2007年建,浦东三林
61949,108.96平,朝南,http://sh.lianjia.com/ershoufang/sh4572466.html,中区/7层,3室2厅,泰宸苑,675万,2000年建,普陀长征
100276,264.27平,朝南北,http://sh.lianjia.com/ershoufang/sh4571801.html,中区/26层,3室2厅,兆丰帝景苑,2650万,2004年建,徐汇徐家汇
120192,49.92平,朝南,http://sh.lianjia.com/ershoufang/sh4571376.html,高区/25层,2室0厅,四和花园,600万,1994年建,静安曹家渡
56827,64.23平,朝南北,http://sh.lianjia.com/ershoufang/sh4570985.html,中区/6层,2室1厅,工农四村五街坊,365万,1997年建,杨浦中原
66902,39.61平,朝南北,http://sh.lianjia.com/ershoufang/sh4570973.html,低区/6层,2室0厅,广中扩大小区,265万,1989年建,虹口凉城
61624,59.23平,,http://sh.lianjia.com/ershoufang/sh4570922.html,低区/6层,2室1厅,工农三村,365万,1991年建,杨浦中原
42851,54.14平,朝南,http://sh.lianjia.com/ershoufang/sh4671138.html,高区/6层,2室1厅,桃浦七村雪松苑,232万,1995年建,普陀桃浦
97709,131.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4669308.html,低区/20层,3室2厅,菊园,1280万,2001年建,浦东陆家嘴
62136,37.82平,朝南,http://sh.lianjia.com/ershoufang/sh4666399.html,高区/5层,2室1厅,商业二村,235万,1958年建,虹口凉城
71904,105.0平,朝南,http://sh.lianjia.com/ershoufang/sh4662535.html,中区/29层,2室2厅,广厦公寓,755万,2000年建,徐汇田林
62521,57.58平,朝南北,http://sh.lianjia.com/ershoufang/sh4650940.html,高区/6层,2室1厅,花苑村丁香园,360万,1992年建,徐汇康健
86350,58.83平,朝南,http://sh.lianjia.com/ershoufang/sh4649860.html,中区/6层,2室0厅,西凌新邨,508万,1990年建,黄浦蓬莱公园
65274,68.94平,朝南,http://sh.lianjia.com/ershoufang/sh4646454.html,高区/18层,2室1厅,建信大楼,450万,1992年建,杨浦鞍山
68078,79.32平,朝南北,http://sh.lianjia.com/ershoufang/sh4644953.html,中区/6层,2室1厅,锦博苑,540万,2007年建,浦东北蔡
70689,116.0平,朝南,http://sh.lianjia.com/ershoufang/sh4643307.html,高区/20层,3室2厅,甜爱大楼,820万,1998年建,虹口鲁迅公园
78400,125.0平,朝南北,http://sh.lianjia.com/ershoufang/sh4642705.html,中区/30层,3室2厅,嘉利明珠城,980万,2005年建,闸北闸北公园
50496,56.44平,朝南,http://sh.lianjia.com/ershoufang/sh4634256.html,高区/6层,2室1厅,虹桥机场新村,285万,1988年建,长宁西郊
50209,54.77平,朝南北,http://sh.lianjia.com/ershoufang/sh4634001.html,中区/6层,2室1厅,通河四村,275万,1992年建,宝山通河
41726,76.69平,朝南,http://sh.lianjia.com/ershoufang/sh4629652.html,低区/15层,2室2厅,绿地新江桥城,320万,2012年建,嘉定江桥
78249,118.85平,朝南,http://sh.lianjia.com/ershoufang/sh4628866.html,中区/29层,2室2厅,新地苑,930万,1999年建,黄浦豫园
56741,89.0平,朝南,http://sh.lianjia.com/ershoufang/sh4628248.html,中区/4层,2室2厅,明日新苑,505万,2001年建,嘉定丰庄
63188,115.21平,朝南北,http://sh.lianjia.com/ershoufang/sh4624591.html,低区/6层,3室2厅,飞旺家园,728万,2004年建,浦东三林
69725,33.13平,朝南,http://sh.lianjia.com/ershoufang/sh4589412.html,高区/6层,1室0厅,瑞冬小区,231万,1994年建,长宁北新泾
68848,32.39平,朝南,http://sh.lianjia.com/ershoufang/sh4586315.html,中区/6层,1室0厅,佳木斯路185弄,223万,1985年建,杨浦黄兴公园
58267,45.48平,朝南,http://sh.lianjia.com/ershoufang/sh4579594.html,高区/6层,2室0厅,大华三村二街坊,265万,1995年建,宝山大华
39659,51.69平,朝南北,http://sh.lianjia.com/ershoufang/sh4571270.html,低区/5层,2室1厅,红旗四街坊,205万,1988年建,闵行老闵行
70000,50.0平,朝南,http://sh.lianjia.com/ershoufang/sh4548188.html,高区/7层,1室1厅,华富小区,350万,1995年建,徐汇万体馆
60419,105.76平,朝南,http://sh.lianjia.com/ershoufang/sh4544262.html,高区/25层,2室1厅,梅陇四村,639万,1996年建,徐汇华东理工
53509,112.13平,朝南北,http://sh.lianjia.com/ershoufang/sh4543760.html,中区/6层,3室2厅,屹立家园,600万,2003年建,宝山共康
51510,58.24平,朝南北,http://sh.lianjia.com/ershoufang/sh4541610.html,中区/6层,2室1厅,呼玛五村,300万,1997年建,宝山张庙
85969,203.56平,朝南北,http://sh.lianjia.com/ershoufang/sh4538347.html,低区/7层,6室4厅,航天公寓,1750万,2010年建,徐汇漕河泾
51406,106.99平,朝南北,http://sh.lianjia.com/ershoufang/sh4520613.html,高区/6层,2室2厅,万里一期,550万,1999年建,普陀万里
58865,56.06平,朝南北,http://sh.lianjia.com/ershoufang/sh4512614.html,中区/7层,1室1厅,景峰苑,330万,1996年建,闸北阳城
58518,67.5平,朝南,http://sh.lianjia.com/ershoufang/sh4499240.html,高区/6层,2室1厅,由由三村,395万,1997年建,浦东北蔡
59719,100.47平,朝南北,http://sh.lianjia.com/ershoufang/sh4488277.html,高区/6层,3室2厅,万兆家园（五期）,600万,2004年建,闵行七宝
55909,73.69平,朝南,http://sh.lianjia.com/ershoufang/sh3236527.html,高区/6层,3室1厅,香楠小区,412万,1994年建,浦东张江
55158,135.61平,朝南北,http://sh.lianjia.com/ershoufang/sh2170730.html,高区/6层,3室2厅,纯翠苑,748万,2001年建,浦东三林
66564,78.12平,朝东南,http://sh.lianjia.com/ershoufang/sh4686719.html,高区/18层,2室1厅,蓝高小区,520万,1994年建,浦东塘桥
71620,111.7平,朝南,http://sh.lianjia.com/ershoufang/sh4682416.html,高区/14层,2室2厅,绿水家园,800万,2005年建,闵行莘庄
